gene	geneid	associationtype	Original DB	Sentence in the supporting publication	PMID	Protein Class	Gene Full Name	CUI	Disease	HPO Term	CUI	Disease	Semantic Type	mesh	Disease Class	DO Class	Type	omim	Type	Score	PMID Year
RAPSN	5913	AlteredExpression	BEFREE	We studied the effect of maternal fatty acid desaturase (<span class= gene  id= 26283408-2-57-61 >FADS</span>) genotype and breast milk LCPUFA levels on infants' blood T-cell profiles and ex vivo-produced cytokines after anti-CD3/CD28 stimulation of peripheral blood mononuclear cells in 6-month-old infants from the Copenhagen Prospective Study of <span class= disease  id= 26283408-2-301-307 >Asthma</span> in Childhood birth cohort.	26283408	enzyme modulator; transmembrane receptor regulatory/adaptor protein	receptor associated protein of the synapse	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2016
RELA	5970	AlteredExpression	BEFREE	Furthermore, chromatin immunoprecipitation studies detected increased binding of NF-kappaB <span class= gene  id= 19734226-5-91-94 >p65</span> and RNA polymerase II to the CXCL8 promoter of <span class= disease  id= 19734226-5-142-151 >asthmatic</span> HASM cells both in the presence and absence of TNF-alpha stimulation.	19734226	transcription factor; nucleic acid binding	RELA proto-oncogene, NF-kB subunit	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2009
RPE65	6121	AlteredExpression	BEFREE	The epithelium of <span class= disease  id= 26315281-1-18-28 >asthmatics</span> is characterized by reduced expression of E-cadherin and increased expression of the basal cell markers ck-5 and <span class= gene  id= 26315281-1-142-145 >p63</span> that is indicative of a relatively undifferentiated repairing epithelium.	26315281	oxidoreductase	RPE65, retinoid isomerohydrolase	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2015
RPE65	6121	AlteredExpression	BEFREE	We previously reported increased numbers of basal cells expressing the transcription factor <span class= gene  id= 23837456-3-92-95 >p63</span> in the airway epithelium of patients with <span class= disease  id= 23837456-3-138-144 >asthma</span>.	23837456	oxidoreductase	RPE65, retinoid isomerohydrolase	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2014
S100A9	6280	AlteredExpression	BEFREE	The concentrations of S100A8 and <span class= gene  id= 25973752-11-33-39 >S100A9</span> were significantly elevated in <span class= disease  id= 25973752-11-71-80 >asthmatic</span> bronchoalveolar lavage fluid (BALF) when compared to normal BALF (p&lt;0.01), but not in serum.	25973752	signaling molecule; calcium-binding protein	S100 calcium binding protein A9	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2015
SCD	6319	AlteredExpression	BEFREE	We studied the effect of maternal <span class= gene  id= 26283408-2-34-55 >fatty acid desaturase</span> (FADS) genotype and breast milk LCPUFA levels on infants' blood T-cell profiles and ex vivo-produced cytokines after anti-CD3/CD28 stimulation of peripheral blood mononuclear cells in 6-month-old infants from the Copenhagen Prospective Study of <span class= disease  id= 26283408-2-301-307 >Asthma</span> in Childhood birth cohort.	26283408	null	stearoyl-CoA desaturase	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2016
CCL3	6348	AlteredExpression	BEFREE	The aims of this study were to examine the expression of the <span class= gene  id= 18178867-4-61-65 >CCL3</span> receptor, CCR1, on human airway smooth muscle cells (ASMC) and to document the regulation of this receptor by cytokines involved in <span class= disease  id= 18178867-4-198-204 >asthma</span> pathogenesis.	18178867	signaling molecule	C-C motif chemokine ligand 3	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2008
GORASP1	64689	AlteredExpression	BEFREE	Furthermore, chromatin immunoprecipitation studies detected increased binding of NF-kappaB <span class= gene  id= 19734226-5-91-94 >p65</span> and RNA polymerase II to the CXCL8 promoter of <span class= disease  id= 19734226-5-142-151 >asthmatic</span> HASM cells both in the presence and absence of TNF-alpha stimulation.	19734226	null	golgi reassembly stacking protein 1	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2009
WNK1	65125	AlteredExpression	BEFREE	Furthermore, chromatin immunoprecipitation studies detected increased binding of NF-kappaB <span class= gene  id= 19734226-5-91-94 >p65</span> and RNA polymerase II to the CXCL8 promoter of <span class= disease  id= 19734226-5-142-151 >asthmatic</span> HASM cells both in the presence and absence of TNF-alpha stimulation.	19734226	transferase; kinase	WNK lysine deficient protein kinase 1	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2009
SMN1	6606	AlteredExpression	BEFREE	Monoclonal antibody inhibition of TGF&beta;2 led to similar expression of &alpha;-<span class= gene  id= 25849331-12-71-74 >SMA</span> between healthy and <span class= disease  id= 25849331-12-95-104 >asthmatic</span> BEC-HLF co-cultures.	25849331	null	survival of motor neuron 1, telomeric	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2015
SMN1	6606	AlteredExpression	BEFREE	However, these observations were exclusively accompanied by increased expression of alpha-<span class= gene  id= 16430780-10-90-93 >SMA</span> in patients with mild <span class= disease  id= 16430780-10-116-122 >asthma</span>.	16430780	null	survival of motor neuron 1, telomeric	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2006
SMN2	6607	AlteredExpression	BEFREE	However, these observations were exclusively accompanied by increased expression of alpha-<span class= gene  id= 16430780-10-90-93 >SMA</span> in patients with mild <span class= disease  id= 16430780-10-116-122 >asthma</span>.	16430780	null	survival of motor neuron 2, centromeric	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2006
SMN2	6607	AlteredExpression	BEFREE	Monoclonal antibody inhibition of TGF&beta;2 led to similar expression of &alpha;-<span class= gene  id= 25849331-12-71-74 >SMA</span> between healthy and <span class= disease  id= 25849331-12-95-104 >asthmatic</span> BEC-HLF co-cultures.	25849331	null	survival of motor neuron 2, centromeric	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2015
SYT1	6857	AlteredExpression	BEFREE	Furthermore, chromatin immunoprecipitation studies detected increased binding of NF-kappaB <span class= gene  id= 19734226-5-91-94 >p65</span> and RNA polymerase II to the CXCL8 promoter of <span class= disease  id= 19734226-5-142-151 >asthmatic</span> HASM cells both in the presence and absence of TNF-alpha stimulation.	19734226	membrane traffic protein	synaptotagmin 1	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2009
TNFAIP3	7128	AlteredExpression	BEFREE	Genes associated with activation of the LPS signaling pathway (early growth response 1, dual-specificity phosphatase 2, molecule possessing ankyrin repeats induced by LPS, and <span class= gene  id= 18774390-8-176-203 >TNF-alpha-induced protein 3</span>) were significantly increased in BAL samples from subjects with CR <span class= disease  id= 18774390-8-271-277 >asthma</span> (P &lt; .05).	18774390	nucleic acid binding; hydrolase	TNF alpha induced protein 3	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2008
TYRP1	7306	AlteredExpression	BEFREE	Seven (8%) of the 92 serum samples from patients with <span class= disease  id= 15679724-11-54-70 >bronchial asthma</span> showed IgE-binding to the recombinant clone <span class= gene  id= 15679724-11-115-124 >B protein</span>.	15679724	null	tyrosinase related protein 1	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2005
UVRAG	7405	AlteredExpression	BEFREE	We previously reported increased numbers of basal cells expressing the transcription factor <span class= gene  id= 23837456-3-92-95 >p63</span> in the airway epithelium of patients with <span class= disease  id= 23837456-3-138-144 >asthma</span>.	23837456	null	UV radiation resistance associated	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2014
UVRAG	7405	AlteredExpression	BEFREE	The epithelium of <span class= disease  id= 26315281-1-18-28 >asthmatics</span> is characterized by reduced expression of E-cadherin and increased expression of the basal cell markers ck-5 and <span class= gene  id= 26315281-1-142-145 >p63</span> that is indicative of a relatively undifferentiated repairing epithelium.	26315281	null	UV radiation resistance associated	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2015
CALCA	796	AlteredExpression	BEFREE	Epithelial cell expression of <span class= gene  id= 20933260-1-30-40 >calcitonin</span> gene-related peptide (CGRP) is a feature of provoked <span class= disease  id= 20933260-1-94-100 >asthma</span>.	20933260	signaling molecule	calcitonin related polypeptide alpha	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2010
FLAD1	80308	AlteredExpression	BEFREE	We studied the effect of maternal fatty acid desaturase (<span class= gene  id= 26283408-2-57-61 >FADS</span>) genotype and breast milk LCPUFA levels on infants' blood T-cell profiles and ex vivo-produced cytokines after anti-CD3/CD28 stimulation of peripheral blood mononuclear cells in 6-month-old infants from the Copenhagen Prospective Study of <span class= disease  id= 26283408-2-301-307 >Asthma</span> in Childhood birth cohort.	26283408	transferase	flavin adenine dinucleotide synthetase 1	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2016
CD276	80381	AlteredExpression	BEFREE	<span class= gene  id= 26108069-0-0-5 >B7-H3</span> expression in children with <span class= disease  id= 26108069-0-34-40 >asthma</span> exacerbation.	26108069	null	CD276 molecule	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.000549453568426	2016
